id,lat,lon,name,owner,pgm,type,met,currents,waterquality,dart
"46213","40.295","-124.732" elev="0","Cape Mendocino, CA (094)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46214","37.937","-123.463" elev="0","Point Reyes, CA (029)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46215","35.204","-120.859" elev="0","Diablo Canyon, CA (076)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46218","34.452","-120.78" elev="0","Harvest, CA (071)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46219","33.219","-119.872" elev="0","San Nicolas Island, CA (067)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46221","33.86","-118.641" elev="0","Santa Monica Bay, CA (028)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46222","33.618","-118.317" elev="0","San Pedro, CA (092)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46224","33.178","-117.472" elev="0","Oceanside Offshore, CA (045)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46225","32.933","-117.391" elev="0","Torrey Pines Outer, CA (100)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46229","43.77","-124.549" elev="0","UMPQUA OFFSHORE, OR (139)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46232","32.517","-117.425" elev="0","Point Loma South, CA  (191)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46235","32.57","-117.169","Imperial Beach Nearshore, CA (155)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46237","37.788","-122.632" elev="0","San Francisco Bar, CA  (142)","SCRIPPS","IOOS Partners","buoy","y","y","n","n"
"46239","36.335","-122.104" elev="0","Point Sur, CA (157)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46240","36.626","-121.907" elev="0","Cabrillo Point, Monterey Bay, CA  (158)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46242","33.22","-117.439" elev="0","Camp Pendleton Nearshore, CA  (043)","SCRIPPS","IOOS Partners","buoy","n","n","n","n"
"46243","46.216","-124.128" elev="0","Clatsop Spit, OR (162)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46244","40.896","-124.357" elev="0","Humboldt Bay, North Spit, CA (168)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46246","50.017","-145.17" elev="0","Ocean Station PAPA  (166)","APL-UW, University of Washington Applied Physics Laboratory","IOOS Partners","buoy","y","n","n","n"
"46248","46.133","-124.644" elev="0","Astoria Canyon, OR  (179)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46251","33.769","-119.565" elev="0","Santa Cruz Basin, CA (203)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46253","33.576","-118.181" elev="0","San Pedro South, CA (213)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46254","32.868","-117.267" elev="0","SCRIPPS Nearshore, CA (201)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46256","33.7","-118.201" elev="0","Long Beach Channel, CA (215)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46258","32.752","-117.501" elev="0","Mission Bay West, CA (220)","SCRIPPS","IOOS Partners","buoy","y","n","n","n"
"46259","34.767","-121.498" elev="0","Santa Lucia Escarpment, CA (222)","U.S. Army Corps of Engineers","IOOS Partners","buoy","y","n","n","n"
"46264","57.479","-151.695" elev="0","Kodiak, AK (236)","National Renewable Energy Laboratory","IOOS Partners","buoy","y","n","n","n"
"46265","64.473","-165.475" elev="0","Nome, AK (241)","Alaska Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"46266","32.957","-117.279" elev="0","Del Mar Nearshore, CA (153)","U.S. Army Corps of Engineers","IOOS Partners","buoy","y","y","n","n"
"46267","48.173","-123.607" elev="0","Angeles Point, WA (248)","SCRIPPS","IOOS Partners","buoy","n","n","n","n"
"46268","34.022","-118.578" elev="0","Topanga Nearshore, CA (103)","SCRIPPS","IOOS Partners","buoy","y","y","n","n"
"46269","36.934","-122.034" elev="0","Point Santa Cruz, CA (254)","SCRIPPS","IOOS Partners","buoy","y","y","n","n"
"46303","49.02","-123.43" elev="0","Southern Georgia Strait","Environment and Climate Change Canada","International Partners","buoy","y","n","n","n"
"46304","49.3","-123.36" elev="0","Entrance To English Bay","Environment and Climate Change Canada","International Partners","buoy","y","n","n","n"
"46402","50.978","-163.948"," South Dutch Harbor - 220 NM SSE of Dutch Harbor, AK","NDBC","Tsunami","dart","n","n","n","y"
"46403","52.663","-156.778","SOUTHEAST SHUMAGIN ISLAND - 186 NM SE of Shumagin Is, AK","NDBC","Tsunami","dart","n","n","n","y"
"46404","45.848","-128.775","WEST ASTORIA - 230 NM West of Astoria, OR","NDBC","Tsunami","dart","n","n","n","y"
"46407","42.705","-128.835","NEWPORT - 210NM West of Coos Bay, OR","NDBC","Tsunami","dart","n","n","n","y"
"46408","49.652","-169.895"," NIKOLSKI - 212 NM South of Umnak Is, AK","NDBC","Tsunami","dart","n","n","n","y"
"46409","55.318","-148.547","SOUTHEAST KODIAK - 210 NM SE of Kodiak, AK","NDBC","Tsunami","dart","n","n","n","y"
"46410","57.644","-143.734","SOUTH CORDOVA 188NM SSE of Cordova, AK","NDBC","Tsunami","dart","n","n","n","n"
"46411","39.335","-127.07","Mendocino - 150 NM West of  Mendocino Bay, CA","NDBC","Tsunami","dart","n","n","n","n"
"46413","48.038","-173.917","SOUTH-SOUTHEAST ADAK - 243 NM SSE of Adak Island, AK","NDBC","Tsunami","dart","n","n","n","y"
"46414","53.726","-152.483","SOUTHEAST CHIRIKOF - 165 NM SE of Chirikof Island, AK","NDBC","Tsunami","dart","n","n","n","y"
"46415","52.98","-139.95","SOUTHWEST JUNEAU - 370 NM SW of Juneau, AK","NDBC","Tsunami","dart","n","n","n","y"
"46416","49.901","-134.395","WEST VANCOUVER - 442NM West of Vancouver, BC, Canada","NDBC","Tsunami","dart","n","n","n","y"
"46419","48.805","-129.616","NORTHWEST SEATTLE - 300 NM WNW of Seattle, WA","NDBC","Tsunami","dart","n","n","n","y"
"46518","44.5","-170","Drifting Buoy","NWS Alaska Region","International Partners","buoy","n","n","n","n"
"48400","50.055","-144.873" elev="0","Ocean Climate Station Papa","NOAA/PMEL","IOOS Partners","buoy","y","n","n","n"
"48900","30","-90","(ng291)","NAVO","IOOS Partners","other","n","n","n","n"
"48901","30","-90","(ng297)","NAVO","IOOS Partners","other","n","n","n","n"
"48911","30","-90","SG553","Shell Oil","IOOS Partners","other","n","n","n","n"
"48912","30","-90","NG213 - 4800912","NAVO","IOOS Partners","other","n","n","n","n"
"48915","30","-90","SG187","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"48916","30","-90","SG609","AOML","IOOS Partners","other","n","n","n","n"
"48917","30","-90","SG610","AOML","IOOS Partners","other","n","n","n","n"
"48919","30","-90","NG284 - 4800919","NAVO","IOOS Partners","other","n","n","n","n"
"51000","23.528","-153.792" elev="0","NORTHERN HAWAII ONE - 245NM NE of Honolulu HI","NDBC","NDBC Meteorological/Ocean","other","y","n","n","n"
"51001","24.453","-162" elev="0","NORTHWESTERN HAWAII ONE - 188 NM NW of Kauai Island, HI","NDBC","NDBC Meteorological/Ocean","buoy","n","n","n","n"
"51002","17.043","-157.742" elev="0","SOUTHWEST HAWAII - 215NM SSW of Hilo, HI","NDBC","NDBC Meteorological/Ocean","other","y","n","n","n"
"51003","19.196","-160.639" elev="0","WESTERN  HAWAII - 205 NM SW of Honolulu, HI","NDBC","NDBC Meteorological/Ocean","other","y","n","n","n"
"51004","17.533","-152.255" elev="0","SOUTHEAST HAWAII - 205 NM Southeast of Hilo, HI","NDBC","NDBC Meteorological/Ocean","other","y","n","n","n"
"51006","9","-140" elev="0","9N 140W","NDBC","TAO","tao" seq="24"
"51007","5","-140" elev="0","5N 140W","NDBC","TAO","tao" seq="25"
"51008","2","-140" elev="0","2N 140W","NDBC","TAO","tao" seq="26"
"51009","-2","-140" elev="0","2S 140W","NDBC","TAO","tao" seq="27"
"51010","0","-170" elev="0","0 170W","NDBC","TAO","tao" seq="28"
"51011","0","-125" elev="0","0 125W","NDBC","TAO","tao" seq="29"
"51014","-5","-140" elev="0","5S 140W","NDBC","TAO","tao" seq="30"
"51015","5","-125" elev="0","5N 125W","NDBC","TAO","tao" seq="31"
"51016","2","-125" elev="0","2N 125W","NDBC","TAO","tao" seq="32"
"51017","-2","-125" elev="0","2S 125W","NDBC","TAO","tao" seq="33"
"51018","-5","-125" elev="0","5S 125W","NDBC","TAO","tao" seq="34"
"51019","-5","-155" elev="0","5S 155W","NDBC","TAO","tao" seq="35"
"51020","5","-155" elev="0","5N 155W","NDBC","TAO","tao" seq="36"
"51021","2","-155" elev="0","2N 155W","NDBC","TAO","tao" seq="37"
"51022","-2","-155" elev="0","2S 155W","NDBC","TAO","tao" seq="38"
"51023","0","-155" elev="0","0 155W","NDBC","TAO","tao" seq="39"
"51045","19.734","-155.082" elev="0","Hilo Bay, HI","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"51046","20.024","-155.828" elev="0","Kawaihai, HI","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"51101","24.361","-162.075" elev="0","NORTHWESTERN HAWAII TWO - 186 NM NW of Kauai Is., HI   ","NDBC","NDBC Meteorological/Ocean","other","y","n","n","n"
"51201","21.671","-158.117" elev="0","Waimea Bay, HI (106)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51202","21.417","-157.68" elev="0","Mokapu Point, HI (098)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"51205","21.019","-156.422" elev="0","Pauwela, Maui, HI (187)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51206","19.779","-154.97" elev="0","Hilo, Hawaii, HI (188)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"51207","21.477","-157.752" elev="0","Kaneohe Bay, HI (198)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51208","22.285","-159.574" elev="0","Hanalei, Kauai, HI (202)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51209","-14.273","-170.5" elev="0","Aunuu, American Samoa (189)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51210","21.477","-157.756" elev="0","Kaneohe Bay, WETS, HI (225)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"51211","21.297","-157.959" elev="0","Pearl Harbor Entrance, HI (233)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51212","21.323","-158.149" elev="0","Barbers Point, Kalaeloa, HI (238)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"51213","20.75","-157.003" elev="0","Kaumalapau Southwest, Lanai, HI (239)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"51301","8","-155" elev="0","8N 155W","NDBC","TAO","tao" seq="40"
"51302","-8","-155" elev="0","8S 155W","NDBC","TAO","tao" seq="41"
"51303","5","-170" elev="0","5N 170W","NDBC","TAO","tao" seq="42"
"51304","-5","-170" elev="0","5S 170W","NDBC","TAO","tao" seq="43"
"51305","2","-170" elev="0","2N 170W","NDBC","TAO","tao" seq="44"
"51306","-2","-170" elev="0","2S 170W","NDBC","TAO","tao" seq="45"
"51307","8","-125" elev="0","8N 125W","NDBC","TAO","tao" seq="47"
"51308","-8","-125" elev="0","8S 125W","NDBC","TAO","tao" seq="48"
"51309","8","-170" elev="0","8N 170W","NDBC","TAO","tao" seq="46"
"51310","-8","-170" elev="0","8S 170W","NDBC","TAO","tao" seq="49"
"51311","0","-140" elev="0","0 140W","NDBC","TAO","tao" seq="50"
"51407","19.556","-156.538","HAWAII - 34NM West of Kailua-Kona, HI","NDBC","Tsunami","dart","n","n","n","y"
"51425","-9.505","-176.262","NORTHWEST APIA - 370 NM NW of Apia, Samoa","NDBC","Tsunami","dart","n","n","n","y"
"51wh0","22","-158" elev="0","WHOTS - Woods Hole Ocean Time-series","Woods Hole Oceanographic Institution","IOOS Partners","buoy","y","n","y","n"
"52001","2","165" elev="0","2N 165E","NDBC","TAO","tao" seq="51"
"52002","-2","165" elev="0","2S 165E","NDBC","TAO","tao" seq="52"
"52003","5","165" elev="0","5N 165E","NDBC","TAO","tao" seq="53"
"52004","-5","165" elev="0","5S 165E","NDBC","TAO","tao" seq="70"
"52006","8","165" elev="0","8N 165E","NDBC","TAO","tao" seq="55"
"52007","-8","165" elev="0","8S 165E","NDBC","TAO","tao" seq="56"
"52200","13.354","144.788" elev="0","Ipan, Guam (121)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","y","n","n","n"
"52201","7.083","171.392" elev="0","Kalo, Majuro, Marshall Islands (163)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"52202","13.682","144.806" elev="0","Ritidian Point, Guam (196)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"52211","15.268","145.662" elev="0","Tanapag, Saipan, NMI (197)","Pacific Islands Ocean Observing System","IOOS Partners","buoy","n","n","n","n"
"52309","5","180" elev="0","5N 180W","NDBC","TAO","tao" seq="73"
"52310","2","180" elev="0","2N 180W","NDBC","TAO","tao" seq="74"
"52311","0","180" elev="0","0 180W","NDBC","TAO","tao" seq="75"
"52312","-2","180" elev="0","2S 180W","NDBC","TAO","tao" seq="76"
"52313","-5","180" elev="0","5S 180W","NDBC","TAO","tao" seq="77"
"52315","8","180" elev="0","8N 180W","NDBC","TAO","tao" seq="78"
"52316","-8","180" elev="0","8S 180W","NDBC","TAO","tao" seq="79"
"52321","0","165" elev="0","0 165E","NDBC","TAO","tao" seq="80"
"52401","19.283","155.729","NORTHEAST SAIPAN - 610 NM ENE of Saipan","NDBC","Tsunami","dart","n","n","n","y"
"52402","11.929","153.909","SOUTHEAST SAIPAN - 540NM ESE of Saipan","NDBC","Tsunami","dart","n","n","n","y"
"52403","4.043","145.64" elev="0","NORTH MANUS - 345NM North of Manus Is , New Guinea","NDBC","Tsunami","dart","n","n","n","n"
"52404","20.633","132.12","NORTH PHILIPPINE SEA - 750 NM NE of Manila, Philippines","NDBC","Tsunami","dart","n","n","n","y"
"52405","13.042","132.157","SOUTH PHILIPPINE SEA -725 NM West of Agana, Guam","NDBC","Tsunami","dart","n","n","n","n"
"52406","-5.373","164.99","NORTHEAST SOLOMON - 370NM NE of Guadalcanal","NDBC","Tsunami","dart","n","n","n","y"
"53005","-8","81" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","n","n","n","n"
"53006","-12","81" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","y","n","n","n"
"53009","-12","93" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","n","n","n","n"
"53040","-8","95" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","y","n","n","n"
"53056","-5","95" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","n","n","n","n"
"53057","-2","90" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","n","n","n","n"
"55012","-15.664","158.453","Coral Sea 1     -     1285km ENE of Townsville","Australian Bureau of Meteorology","Tsunami","dart","n","n","n","y"
"55015","-46.956","160.343","TASMAN SEA 1     -     1110km ESE of Hobart","Australian Bureau of Meteorology","Tsunami","dart","n","n","n","y"
"55023","-14.715","153.537","Coral Sea 2     -     870km NE of Townsville","Australian Bureau of Meteorology","Tsunami","dart","n","n","n","y"
"55042","-44.79","161.7","Tasman Sea 2     -     1175km ESE of Hobart","Australian Bureau of Meteorology","Tsunami","dart","n","n","n","n"
"56001","-14.046","110.028","Indian Ocean 1     -      1025km NW of Dampier","Australian Bureau of Meteorology","Tsunami","dart","n","n","n","n"
"56003","-15.019","118.073","Indian Ocean 2     -     630km NNE of Dampier","Australian Bureau of Meteorology","Tsunami","dart","n","n","n","y"
"56053","-16","81" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","n","n","n","n"
"56055","-25","100" elev="0","","Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction","International Partners","buoy","n","n","n","n"
"58900","30","-90","SG204","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"58904","30","-90","SG170","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"58906","30","-90","SB124","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"58907","30","-90","SG178","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"58908","30","-90","SG179","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"58909","30","-90","SG203","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"61001","43.4","7.8","Nice Buoy","Meteo France","International Partners","buoy","n","n","n","n"
"61002","42.102","4.703","Lion Buoy","Meteo France","International Partners","buoy","n","n","n","n"
"62001","45.23","-5" elev="0","Gascogne Buoy","UK Met Office","International Partners","buoy","y","n","n","n"
"62027","49.082","-2.218","Jersey Buoy, English Channel - 5 nm south of Jersey, UK","Meteorological Dept, States of Jersey","International Partners","buoy","n","n","n","n"
"62029","48.72","-12.43" elev="0","K1 Buoy","UK Met Office","International Partners","buoy","y","n","n","n"
"62030","50.25","-4.217","L4 Buoy","UK Met Office","International Partners","buoy","n","n","n","n"
"62050","50","-4.4","E1","UK Met Office","International Partners","buoy","y","n","n","n"
"62081","51","-13.55" elev="0","K2 Buoy","UK Met Office","International Partners","buoy","y","n","n","n"
"62090","53.127","-11.2" elev="0","M1 - 50 NM West of Aran Islands","Met Eireann","International Partners","buoy","n","n","n","n"
"62095","53.04","-15.53" elev="0","M6 - West Coast","Met Eireann","International Partners","buoy","n","n","n","n"
"62103","49.9","-2.9" elev="0","Channel Lightship","UK Met Office","International Partners","fixed","y","n","n","n"
"62105","55.41","-11.81" elev="0","K4 Buoy","UK Met Office","International Partners","buoy","n","n","n","n"
"62107","50.102","-6.1" elev="0","Sevenstones Lightship","UK Met Office","International Partners","fixed","y","n","n","n"
"62114","58.3","0","Tartan &quot;A&quot; AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62121","53.5","2.7","Carrack AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62124","53.6","-3.6","Conwy","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62125","53.8","-3.5","","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62126","53.9","-3.6","","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62127","54","0.7","Cleeton AWS","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62130","58.7","1.3","Brae A","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62135","54.2","1.6","Trent","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62142","53","2.101","North Sea","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62144","53.4","1.7","Clipper AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62145","53.102","2.8","North Sea","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62146","57.2","2.1","Lomond AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62147","55.7","4.7","Galaxy 111","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62148","53.6","1.5","Barque AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62149","53.7","1.1","West Sole &quot;A&quot; AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62150","53.6","0.7","Amethyst AWS","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62163","47.55","-8.47" elev="0","Brittany Buoy","UK Met Office","International Partners","buoy","y","n","n","n"
"62164","57.2","0.8","Anasuria AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62165","54","1.1","Ravenspurn North AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"62166","53","2.5","Thames","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"62170","51.24","2","F3 Light Vessel","UK Met Office","International Partners","fixed","y","n","n","n"
"62298","49.4","-8.6","Celtic Sea Buoy","UK Met Office","International Partners","buoy","n","n","n","n"
"62301","52.22","-4.42" elev="0","Aberporth Buoy","UK Met Office","International Partners","buoy","n","n","n","n"
"62303","51.602","-5.1" elev="0","Pembroke Buoy","UK Met Office","International Partners","buoy","n","n","n","n"
"62304","51.102","1.8" elev="0","Sandettie Lightship","UK Met Office","International Partners","fixed","y","n","n","n"
"62305","50.4","0" elev="0","Greenwich Lightship","UK Met Office","International Partners","fixed","y","n","n","n"
"62442","49","-16.5","Pap","UK Met Office","International Partners","buoy","y","n","n","n"
"63105","61","1.692","Brent &quot;B&quot; AWS","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"63110","59.5","1.5","Beryl A AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"63112","61.1","1","Cormorant AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"63113","61","1.708","Brent &quot;A&quot; AWS","Private Industry Oil Platform","International Partners","oilrig","n","n","n","n"
"63115","61.6","1.3","Magnus AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"63117","61.4","1.1","Eider AWS","Private Industry Oil Platform","International Partners","oilrig","y","n","n","n"
"64045","59.15","-11.79" elev="0","K5 Buoy","UK Met Office","International Partners","buoy","y","n","n","n"
"64046","60.483","-4.167" elev="0","K7 Buoy","UK Met Office","International Partners","buoy","n","n","n","n"
"68900","30","-90","SG217","University of Washington - APL","IOOS Partners","other","n","n","n","n"
"aamc1","37.772","-122.3" elev="3.5","9414750 - Alameda, CA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"acfs1","32.664","-80.413","Grove Plantation, ACE Basin Reserve, SC","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"acqs1","32.523","-80.357","St. Pierre, ACE Basin Reserve, SC","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"acxs1","32.559","-80.454" elev="0","Bennett's Point, ACE Basin Reserve, SC","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"acyn4","39.357","-74.418" elev="8.3","8534720 - Atlantic City, NJ","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"adka2","51.861","-176.637" elev="5.2","9461380 - Adak Island, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"agcm4","42.621","-82.527" elev="177","9014070 - Algonac, MI","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"agmw3","44.608","-87.433" elev="179","Algoma City Marina, WI","NWS Central Region","IOOS Partners","fixed","n","n","n","n"
"agxc1","33.716","-118.246","9410647 - Angels Gate, CA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"ajxa2","58.287","-134.398" elev="4.6","Juneau AJ Dock, AK","Marine Exchange of Alaska","IOOS Partners","fixed","n","n","n","n"
"alia2","56.898","-154.247" elev="4.6","9457804 - Alitak, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"alxn6","44.331","-75.934" elev="74.9","8311062 - Alexandria Bay, NY","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"amaa2","58.915","-151.952" elev="33.2","East Amatuli Island Light, AK","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"amrl1","29.45","-91.338" elev="0","8764227 - LAWMA, Amerada Pass, LA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"anmn6","42.018","-73.917" elev="9","Field Station, Hudson River Reserve, NY","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"anpt2","27.837","-97.039" elev="10.261","8775241 - Aransas, Aransas Pass, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"anrn6","42.027","-73.926","Tivoli South Bay, Hudson River Reserve, NY","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"anta2","61.238","-149.89" elev="7.4","9455920 - Anchorage, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"anvc1","38.915","-123.711" elev="7.7","9416841 - Arena Cove, CA","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"apam2","38.983","-76.479" elev="1.4","8575512 - Annapolis, MD","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"apcf1","29.724","-84.98" elev="1.9","8728690 - Apalachicola, FL","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"apnm4","45.06","-83.424" elev="177.5","Alpena Harbor Light, Alpena, MI","GLERL","IOOS Partners","fixed","y","n","n","n"
"apqf1","29.786","-84.875","East Bay Bottom, Apalachicola Reserve, FL","National Estuarine Research Reserve System","NERRS","fixed","n","n","y","n"
"aprp7","13.444","144.657" elev="3.3","1630000 - Apra Harbor, Guam","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"apxa2","59.77","-151.868" elev="5","Anchor Point, Kachemak Bay Reserve, AK","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"apxf1","29.769","-84.881" elev="0.6","East Bay, Apalachicola Reserve, FL","National Estuarine Research Reserve System","NERRS","fixed","y","n","n","n"
"arop4","18.48","-66.702","9757809 - Arecibo, PR","Puerto Rico Seismic Network","IOOS Partners","fixed","y","n","n","n"
"arpf1","28.433","-82.667" elev="0","APK - Aripeka, FL","COMPS (University of South Florida)","IOOS Partners","fixed","y","n","n","n"
"asto3","46.207","-123.768" elev="3.6","9439040 - Astoria, OR","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"atgm1","44.392","-68.204" elev="3.4","8413320 - Bar Harbor, ME","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"atka2","52.232","-174.173" elev="4.4","9461710 - Atka, AK","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"auga2","59.378","-153.348" elev="9.1","Augustine Island, AK","NDBC","NDBC Meteorological/Ocean","fixed","y","n","n","n"
"awrt2","28.227","-96.796","8774230 - Aransas Wildlife Refuge, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"babt2","27.297","-97.405" elev="0","8776604 - Baffin Bay, TX","TCOON","IOOS Partners","fixed","y","n","n","n"
"bara9","17.591","-61.821" elev="1.3","9761115 - Barbuda, AG","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"barn6","42.345","-79.595" elev="174","Barcelona Harbor, NY","NWS Eastern Region","IOOS Partners","fixed","n","n","n","n"
"batn6","40.701","-74.014" elev="2","8518750 - The Battery, NY","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"baxc1","33.766","-118.24","9410691 - Los Angeles Badger Avenue Bridge","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bdrn4","40.082","-74.87" elev="2.2","8539094 - Burlington, Delaware River, NJ","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bdsp1","39.98","-75.079","8546252 - Bridesburg, PA","NOAA NOS PORTS","NOS/CO-OPS","fixed","y","n","n","n"
"bdvf1","25.478","-80.989" elev="0","Broad River, FL","Everglades National Park","IOOS Partners","fixed","y","n","y","n"
"bdxc1","38.317","-123.071","Bodega, CA","University of California Davis, Bodega Marine Laboratory","IOOS Partners","fixed","y","n","y","n"
"bepb6","32.374","-64.701" elev="3.4","2695540 - Bermuda, St. Georges Island, BM","NOS","NOS/CO-OPS","fixed","n","n","n","n"
"bftn7","34.717","-76.671" elev="1.9","8656483 - Beaufort, NC","NOS","NOS/CO-OPS","fixed","y","n","n","n"
"bgcf1","26.404","-81.881" elev="0","BCP - Big Carlos Pass, FL","COMPS (University of South Florida)","IOOS Partners","fixed","y","n","n","n"
